,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
6751,2006-12-13,103622.76381885869,90192.05593212193,118674.04860378988,103622.76381885869,103622.76381885869,613.9066844550772,613.9066844550772,613.9066844550772,-53.7878035277749,-53.7878035277749,-53.7878035277749,667.6944879828521,667.6944879828521,667.6944879828521,0.0,0.0,0.0,104236.67050331377
6752,2006-12-14,103699.0306661128,89190.9594507965,118425.20443963794,103699.0306661128,103699.0306661128,583.2143376503975,583.2143376503975,583.2143376503975,-65.05893416175832,-65.05893416175832,-65.05893416175832,648.2732718121558,648.2732718121558,648.2732718121558,0.0,0.0,0.0,104282.2450037632
6753,2006-12-15,103775.2975133667,90036.29066992036,119284.68830871509,103775.2975133667,103775.2975133667,651.5794767720641,651.5794767720641,651.5794767720641,24.625017276956736,24.625017276956736,24.625017276956736,626.9544594951075,626.9544594951075,626.9544594951075,0.0,0.0,0.0,104426.87699013877
6754,2006-12-18,104004.09805512894,89792.37898452114,118821.81916670426,104004.09805512894,104004.09805512894,419.08144087105677,419.08144087105677,419.08144087105677,-134.37417116330113,-134.37417116330113,-134.37417116330113,553.455612034358,553.455612034358,553.455612034358,0.0,0.0,0.0,104423.179496
6755,2006-12-19,104080.36490238285,90181.40197474688,117948.36078579194,104080.36490238283,104080.36490238283,478.8718665198739,478.8718665198739,478.8718665198739,-47.74431467319925,-47.74431467319925,-47.74431467319925,526.6161811930732,526.6161811930732,526.6161811930732,0.0,0.0,0.0,104559.23676890272
6756,2006-12-20,104156.63174963696,90914.11433168309,118482.49391614021,104156.63174963696,104156.63174963696,445.3436364600046,445.3436364600046,445.3436364600046,-53.787803527702486,-53.787803527702486,-53.787803527702486,499.1314399877071,499.1314399877071,499.1314399877071,0.0,0.0,0.0,104601.97538609696
6757,2006-12-21,104232.89859689107,90469.7750111996,120140.8473348956,104232.89859689107,104232.89859689107,406.3103302224076,406.3103302224076,406.3103302224076,-65.05893416184529,-65.05893416184529,-65.05893416184529,471.3692643842529,471.3692643842529,471.3692643842529,0.0,0.0,0.0,104639.20892711348
6758,2006-12-22,104309.165444145,89325.2022862462,118907.74843927012,104309.165444145,104309.165444145,468.3494276025138,468.3494276025138,468.3494276025138,24.625017277153123,24.625017277153123,24.625017277153123,443.7244103253607,443.7244103253607,443.7244103253607,0.0,0.0,0.0,104777.51487174751
6759,2006-12-26,104614.23283316114,91381.01379464782,119493.2918014416,104614.23283316114,104614.23283316114,294.970052690017,294.970052690017,294.970052690017,-47.74431467334671,-47.74431467334671,-47.74431467334671,342.71436736336375,342.71436736336375,342.71436736336375,0.0,0.0,0.0,104909.20288585115
6760,2006-12-27,104690.49968041525,89590.32799469863,118583.15845267358,104690.49968041525,104690.49968041525,268.1679778620481,268.1679778620481,268.1679778620481,-53.78780352764581,-53.78780352764581,-53.78780352764581,321.95578138969387,321.95578138969387,321.95578138969387,0.0,0.0,0.0,104958.66765827729
6761,2006-12-28,104766.76652766916,90500.22315578476,118576.80104562356,104766.76652766916,104766.76652766916,238.72610064260553,238.72610064260553,238.72610064260553,-65.05893416193227,-65.05893416193227,-65.05893416193227,303.7850348045378,303.7850348045378,303.7850348045378,0.0,0.0,0.0,105005.49262831177
6762,2006-12-29,104843.03337492327,91140.17682067273,119744.23748982961,104843.03337492327,104843.03337492327,313.17174110214336,313.17174110214336,313.17174110214336,24.625017277349517,24.625017277349517,24.625017277349517,288.54672382479384,288.54672382479384,288.54672382479384,0.0,0.0,0.0,105156.2051160254
6763,2007-01-03,105224.36761119342,91573.36450236873,119939.6752209368,105224.36761119342,105224.36761119342,211.27535612302438,211.27535612302438,211.27535612302438,-53.787803527863176,-53.787803527863176,-53.787803527863176,265.06315965088754,265.06315965088754,265.06315965088754,0.0,0.0,0.0,105435.64296731644
6764,2007-01-04,105300.63445844743,91258.29942955857,119358.35402956934,105300.63445844743,105300.63445844743,206.7815038613513,206.7815038613513,206.7815038613513,-65.05893416201926,-65.05893416201926,-65.05893416201926,271.84043802337055,271.84043802337055,271.84043802337055,0.0,0.0,0.0,105507.41596230878
6765,2007-01-05,105376.90130570154,91840.9643248396,120388.03126819039,105376.90130570154,105376.90130570154,307.0779318074997,307.0779318074997,307.0779318074997,24.62501727719582,24.62501727719582,24.62501727719582,282.4529145303039,282.4529145303039,282.4529145303039,0.0,0.0,0.0,105683.97923750903
6766,2007-01-08,105605.70184746367,91486.1071394493,120162.23405385685,105605.70184746367,105605.70184746367,201.3333824468144,201.3333824468144,201.3333824468144,-134.37417116333285,-134.37417116333285,-134.37417116333285,335.7075536101473,335.7075536101473,335.7075536101473,0.0,0.0,0.0,105807.03522991049
6767,2007-01-09,105681.96869471768,92187.90252738094,120631.32973358297,105681.96869471768,105681.96869471768,312.02232076364635,312.02232076364635,312.02232076364635,-47.74431467329902,-47.74431467329902,-47.74431467329902,359.76663543694536,359.76663543694536,359.76663543694536,0.0,0.0,0.0,105993.99101548133
6768,2007-01-10,105758.23554197169,93369.62295010222,120600.84295362192,105758.23554197169,105758.23554197169,332.6447608462605,332.6447608462605,332.6447608462605,-53.787803527790786,-53.787803527790786,-53.787803527790786,386.43256437405125,386.43256437405125,386.43256437405125,0.0,0.0,0.0,106090.88030281795
6769,2007-01-11,105834.5023892257,92730.36322791371,120083.05351850651,105834.5023892257,105834.5023892257,350.2544256694874,350.2544256694874,350.2544256694874,-65.0589341620679,-65.0589341620679,-65.0589341620679,415.31335983155526,415.31335983155526,415.31335983155526,0.0,0.0,0.0,106184.75681489518
6770,2007-01-12,105910.76923647981,91270.92566092062,121888.99419329452,105910.76923647981,105910.76923647981,470.6113409332022,470.6113409332022,470.6113409332022,24.625017277392214,24.625017277392214,24.625017277392214,445.9863236558099,445.9863236558099,445.9863236558099,0.0,0.0,0.0,106381.38057741302
6771,2007-01-16,106215.83662549587,93382.55198709838,120790.33708796297,106215.83662549587,106215.83662549587,529.869093706008,529.869093706008,529.869093706008,-47.74431467344646,-47.74431467344646,-47.74431467344646,577.6134083794544,577.6134083794544,577.6134083794544,0.0,0.0,0.0,106745.70571920187
6772,2007-01-17,106292.10347274996,92897.45147737759,121334.02578852249,106292.10347274996,106292.10347274996,556.7278252633369,556.7278252633369,556.7278252633369,-53.78780352773411,-53.78780352773411,-53.78780352773411,610.5156287910709,610.5156287910709,610.5156287910709,0.0,0.0,0.0,106848.8312980133
6773,2007-01-18,106368.37032000399,93461.40109841904,121127.97632563555,106368.37032000399,106368.37032000399,577.5209486395783,577.5209486395783,577.5209486395783,-65.05893416183395,-65.05893416183395,-65.05893416183395,642.5798828014122,642.5798828014122,642.5798828014122,0.0,0.0,0.0,106945.89126864357
6774,2007-01-19,106444.637167258,92618.39669285275,121521.96051651918,106444.637167258,106444.637167258,698.0688837436059,698.0688837436059,698.0688837436059,24.62501727728436,24.62501727728436,24.62501727728436,673.4438664663214,673.4438664663214,673.4438664663214,0.0,0.0,0.0,107142.7060510016
6775,2007-01-22,106673.43770902003,93602.75124857438,121711.43675613053,106673.43770902003,106673.43770902003,621.5512277804081,621.5512277804081,621.5512277804081,-134.37417116325503,-134.37417116325503,-134.37417116325503,755.925398943663,755.925398943663,755.925398943663,0.0,0.0,0.0,107294.98893680044
6776,2007-01-23,106749.70455627414,94026.7319219219,122083.870828641,106749.70455627414,106749.70455627414,731.6139360280283,731.6139360280283,731.6139360280283,-47.74431467342419,-47.74431467342419,-47.74431467342419,779.3582507014526,779.3582507014526,779.3582507014526,0.0,0.0,0.0,107481.31849230216
6777,2007-01-24,106825.97140352825,93123.1442924668,121614.5067384766,106825.97140352825,106825.97140352825,746.7806754882449,746.7806754882449,746.7806754882449,-53.78780352767745,-53.78780352767745,-53.78780352767745,800.5684790159223,800.5684790159223,800.5684790159223,0.0,0.0,0.0,107572.7520790165
6778,2007-01-25,106902.23825078216,94309.81653335504,121707.06709235384,106902.23825078216,106902.23825078216,754.4780388372369,754.4780388372369,754.4780388372369,-65.05893416192093,-65.05893416192093,-65.05893416192093,819.5369729991578,819.5369729991578,819.5369729991578,0.0,0.0,0.0,107656.71628961939
6779,2007-01-26,106978.50509803627,93731.20717902227,122373.47255861924,106978.50509803627,106978.50509803627,860.933650863682,860.933650863682,860.933650863682,24.625017276780593,24.625017276780593,24.625017276780593,836.3086335869014,836.3086335869014,836.3086335869014,0.0,0.0,0.0,107839.43874889995
6780,2007-01-29,107207.3056397983,92717.58255000444,122331.36702454534,107207.3056397983,107207.3056397983,740.4225233558068,740.4225233558068,740.4225233558068,-134.3741711633271,-134.3741711633271,-134.3741711633271,874.7966945191339,874.7966945191339,874.7966945191339,0.0,0.0,0.0,107947.72816315411
6781,2007-01-30,107283.57248705241,94403.6224354853,121919.19029892494,107283.57248705241,107283.57248705241,836.6607401594385,836.6607401594385,836.6607401594385,-47.74431467340188,-47.74431467340188,-47.74431467340188,884.4050548328403,884.4050548328403,884.4050548328403,0.0,0.0,0.0,108120.23322721185
6782,2007-01-31,107359.83933430653,93257.44433986719,122146.50288970595,107359.83933430653,107359.83933430653,839.0888776334252,839.0888776334252,839.0888776334252,-53.78780352762076,-53.78780352762076,-53.78780352762076,892.876681161046,892.876681161046,892.876681161046,0.0,0.0,0.0,108198.92821193996
6783,2007-02-01,107436.10618156043,94495.25175654174,122205.09042822257,107436.10618156043,107436.10618156043,835.4885746726144,835.4885746726144,835.4885746726144,-65.05893416164864,-65.05893416164864,-65.05893416164864,900.547508834263,900.547508834263,900.547508834263,0.0,0.0,0.0,108271.59475623305
